year,geo_name,geo,avg_wage,avg_wage_moe
2014,"Lakeville, Hastings, Rosemount & Farmington Cities PUMA, MN",79500US2701502,124861,63963.3
2014,"Scott County (East)--Shakopee, Savage & Prior Lake Cities PUMA",79500US2701600,98799,16166.5
2014,"Rochester City PUMA, MN",79500US2702500,66365.1,27423.2
2014,"Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA",79500US2702600,81366.6,18961.2
2014,"DeSoto County--Southaven City PUMA, MS",79500US2800100,138720,70074.4
2014,Central Region--Madison & Yazoo Counties PUMA,79500US2800900,83195.1,15362.5
2014,Central Region--Jackson City (East & Central) PUMA,79500US2801100,67802.6,24137.5
2014,"Rankin & Simpson Counties PUMA, MS",79500US2801300,69388.6,24409.6
2014,"Harrison County--Gulfport & Biloxi Cities PUMA, MS",79500US2802000,72970,33101.1
2014,"Cole, Callaway, Moniteau & Osage Counties PUMA, MO",79500US2900500,75106.2,15795.6
2014,"Boone County PUMA, MO",79500US2900600,60068.3,17465.9
2014,Clay County (Northeast) PUMA,79500US2900901,138415,73900.2
2014,"Kansas City (North Central), Gladstone City & North Kansas City PUMA",79500US2900902,57872.2,21475
2014,Platte County PUMA,79500US2900903,70219.8,14067.2
2014,"Kansas City (Central) PUMA, MO",79500US2901001,93913.6,57994.5
2014,Jackson County (North Central) PUMA,79500US2901002,41067.4,18484.5
2014,Jackson County (East) PUMA,79500US2901003,107486,50159.4
2014,Jackson County (South Central) PUMA,79500US2901004,86390.9,15529.8
2014,"Kansas City (South) PUMA, MO",79500US2901005,67736,28035.8
2014,St. Charles County (South) PUMA,79500US2901701,122031,59411
2014,St. Charles County (Northwest) PUMA,79500US2901702,121356,17969.4
2014,St. Charles County (Northeast) PUMA,79500US2901703,137127,49151.8
2014,St. Louis County (Inner Ring North) PUMA,79500US2901803,95424.3,35117.4
2014,St. Louis County (West) PUMA,79500US2901804,79497,15939.6
2014,St. Louis County (Central) PUMA,79500US2901805,83189.4,19614.3
2014,St. Louis County (Central West) PUMA,79500US2901806,20192.4,10856.8
2014,"St. Louis County (Inner Ring South) PUMA, MO",79500US2901807,75543,16770.4
2014,"St. Louis County (South) PUMA, MO",79500US2901808,91405.5,35092.5
2014,Jefferson County (North) PUMA,79500US2902001,60008.1,16636.2
2014,"Missoula City PUMA, MT",79500US3000200,62256.9,18621.3
2014,South Central Montana--Bozeman City PUMA,79500US3000500,120127,68077.6
2014,"East Montana (Outside Billings City) PUMA, MT",79500US3000600,83380.4,36327.6
2014,"Southeast Nebraska PUMA, NE",79500US3100600,47007.2,25005.9
2014,"Bellevue City PUMA, NE",79500US3100702,73935.7,12485
2014,"Lincoln City (South) PUMA, NE",79500US3100802,66506.9,15702.1
2014,"Omaha City (Northwest) PUMA, NE",79500US3100901,49188,20398.8
2014,"Omaha City (Southwest) PUMA, NE",79500US3100902,94503.8,14147.1
2014,Douglas County--Omaha City (Southeast) PUMA,79500US3100904,73055.7,30934.6
2014,"Reno City PUMA, NV",79500US3200101,47737.2,57642
2014,"Sparks City PUMA, NV",79500US3200103,47145.3,23540.4
2014,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,79500US3200402,58056,25681.2
2014,"Las Vegas City (Southwest) PUMA, NV",79500US3200407,70579.7,21359.4
2014,"Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA, NV",79500US3200410,64762.6,25405.2
2014,"Henderson City (West) PUMA, NV",79500US3200411,78747.1,19132.1
2014,"Henderson (East) & Boulder Cities PUMA, NV",79500US3200412,79240,31001.9
2014,"Paradise (South) & Enterprise PUMA, NV",79500US3200413,58877.7,26947.9
2014,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties PUMA",79500US3300200,44206.5,28788.3
2014,"Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA, NH",79500US3300300,76381.4,25901.7
2014,Central New Hampshire--Merrimack County (Central)--Concord City PUMA,79500US3300400,122910,38668.9
2014,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,79500US3300500,59503.6,19580.8
2014,Hillsborough County (Western) PUMA,79500US3300600,110456,24435
2014,"Outer Manchester City PUMA, NH",79500US3300700,109155,20272.7
2014,"Greater Nashua City PUMA, NH",79500US3300900,157754,72874.6
2014,"Rockingham County (Southern)--Portsmouth City PUMA, NH",79500US3301000,72525.4,21134.8
2014,"Pleasantville City & Hammonton Town PUMA, NJ",79500US3400102,110982,35266.1
2014,Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA,79500US3400301,87268.6,16304.1
2014,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA",79500US3400302,103246,19495.3
2014,"Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA, NJ",79500US3400303,90619.9,59043.7
2014,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA",79500US3400305,90824.2,29414.5
2014,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA",79500US3400306,110134,61213.2
2014,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA",79500US3400307,94152.8,20978.8
2014,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA",79500US3400308,124665,30909.5
2014,"Passaic & Clifton (Southeast) Cities PUMA, NJ",79500US3400501,75887.9,27295.9
2014,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA,79500US3400502,43841.7,39648.4
2014,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA",79500US3400503,103701,21597.8
2014,"Jersey City (North) PUMA, NJ",79500US3400601,84802.8,11651.8
2014,Hudson County (Central)--Jersey City (South) PUMA,79500US3400602,62157.4,25734.1
2014,"West New York, Secaucus & Guttenberg Towns PUMA, NJ",79500US3400701,135894,56786
2014,Hudson County (Northeast)--Union City & Hoboken Cities PUMA,79500US3400702,98041.8,26522.5
2014,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA",79500US3400703,65828,10982.3
2014,Hunterdon County PUMA,79500US3400800,123763,49360.6
2014,Middlesex County (Southeast) PUMA,79500US3400901,96081.4,26626.3
2014,Middlesex County (Southwest) PUMA,79500US3400902,100738,12085.9
2014,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA,79500US3400903,99172.3,16837.5
2014,Middlesex County (North Central)--Metuchen Borough PUMA,79500US3400904,91542.3,19491.6
2014,Middlesex County (Northeast)--Carteret Borough PUMA,79500US3400905,82773.2,21316.5
2014,"New Brunswick City, South River & Highland Park Boroughs PUMA, NJ",79500US3400906,71645.7,18718.2
2014,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA,79500US3400907,74319.7,38980.5
2014,Somerset County (North & West) PUMA,79500US3401001,97625.3,30325.5
2014,Somerset County (South) PUMA,79500US3401002,94866.1,21983.1
2014,Somerset County (Central)--North Plainfield & Somerville Boroughs PUMA,79500US3401003,85844.7,11234.7
2014,Monmouth County (Southwest)--Freehold Borough PUMA,79500US3401102,113523,22674.9
2014,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA",79500US3401103,74437.7,54199.1
2014,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA,79500US3401104,158651,68917.4
2014,Monmouth County (Northwest)--Keansburg Borough PUMA,79500US3401105,93994.9,19515.6
2014,Monmouth County (Central) PUMA,79500US3401106,129948,43865.8
2014,"Ocean County (North Central) PUMA, NJ",79500US3401203,75894.1,37644.7
2014,Essex County (Northeast) PUMA,79500US3401401,93705.4,30505
2014,"East Orange City PUMA, NJ",79500US3401402,71344.2,38643.4
2014,Essex County (Northwest) PUMA,79500US3401403,112453,59447.6
2014,Essex County (Southwest) PUMA,79500US3401404,136334,46475.7
2014,Morris County (North)--Dover Town & Kinnelon Borough PUMA,79500US3401501,99316.8,20323.6
2014,Morris County (West) PUMA,79500US3401502,98966.1,10647.2
2014,Morris County (East)--Lincoln Park Borough PUMA,79500US3401503,90561.1,22450.7
2014,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA",79500US3401504,99369.5,24986.8
2014,"Sussex County PUMA, NJ",79500US3401600,100257,56152.3
2014,Warren County PUMA,79500US3401700,93346.6,22741.7
2014,Union County (North Central)--Roselle Park Borough PUMA,79500US3401901,56890.9,17508.4
2014,Union County (Northwest)--Summit City & Westfield Town (North) PUMA,79500US3401902,189422,65624.9
2014,Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA,79500US3401903,92934.6,12671.5
2014,Burlington County (North)--Burlington City PUMA,79500US3402001,76916.4,46807
2014,"Burlington County (West Central) PUMA, NJ",79500US3402002,90348.9,17927.5
2014,"Burlington County (South & East) PUMA, NJ",79500US3402003,85670.1,15975.5
2014,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA,79500US3402102,89744.2,19707.9
2014,"Bellmawr & Pine Hill Boroughs PUMA, NJ",79500US3402103,79018.4,25292.6
2014,Camden County (East Central)--Haddonfield Borough PUMA,79500US3402104,91882.4,36207.8
2014,Gloucester County (Northeast)--Woodbury City PUMA,79500US3402201,68314.2,20293.9
2014,"Glassboro Borough PUMA, NJ",79500US3402202,99445.2,50613
2014,Mercer County (West Central)--Trenton City PUMA,79500US3402301,67937.2,18175.1
2014,"Princeton Borough PUMA, NJ",79500US3402302,110474,33804
2014,North Central New Mexico PUMA,79500US3500300,82033,32253.9
2014,"Sandoval County PUMA, NM",79500US3500600,114435,19101.4
2014,Albuquerque City (Far Northeast Heights) PUMA,79500US3500801,83883.3,49251.4
2014,Albuquerque City (Near Northeast Heights) PUMA,79500US3500802,95757.7,24617.6
2014,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA",79500US3500805,93988.9,61865.2
2014,"Clinton, Franklin, Essex & Hamilton Counties PUMA, NY",79500US3600200,46491.1,16716.4
2014,"Greater Utica & Rome Cities PUMA, NY",79500US3600402,67226.4,16892.9
2014,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",79500US3600403,39043.7,29981.8
2014,"Jefferson & Lewis Counties PUMA, NY",79500US3600500,85244.6,45010.4
2014,Oswego County PUMA,79500US3600600,58388.4,33946.1
2014,Onondaga County (North) PUMA,79500US3600702,57964.7,23949.6
2014,"Syracuse City (Outer) PUMA, NY",79500US3600703,71412.9,7274.92
2014,Cayuga & Onondaga (South) Counties PUMA,79500US3600704,82655.8,10919.3
2014,Monroe County (East) PUMA,79500US3600901,83374.6,27727.7
2014,Monroe County (Central)--Greece & Gates Towns PUMA,79500US3600904,73100.9,21004.7
2014,"Monroe County (South) PUMA, NY",79500US3600906,127011,69014.7
2014,Niagara County (North & East) PUMA,79500US3601102,66832.1,38247.9
2014,Erie County (North Central) PUMA,79500US3601202,71854.2,12993.8
2014,"Erie County (Central) PUMA, NY",79500US3601204,46397.4,12873
2014,Erie County (West Central)--Buffalo City (West) PUMA,79500US3601206,49571.7,32367.4
2014,"Ontario & Yates Counties PUMA, NY",79500US3601400,78629,37031.5
2014,Madison & Cortland Counties PUMA,79500US3601500,175872,176451
2014,"Troy City PUMA, NY",79500US3601900,67842.5,22451.1
2014,"Albany County (Outside Albany City) PUMA, NY",79500US3602002,68464.1,13138.5
2014,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,79500US3602201,56204.4,35875.8
2014,Broome (Outer West) & Tioga Counties PUMA,79500US3602202,85921,32739.9
2014,Tompkins County PUMA,79500US3602300,86487.4,31346.5
2014,"Ulster County (East) PUMA, NY",79500US3602702,92303.8,40663.6
2014,Dutchess County (North & East) PUMA,79500US3602801,49190.7,25680.9
2014,"Dutchess County (Southwest) PUMA, NY",79500US3602802,66839.4,16809.3
2014,Orange County (Southeast) PUMA,79500US3602903,108611,36100.5
2014,Rockland County (North)--New City & Congers PUMA,79500US3603001,111209,16241.6
2014,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",79500US3603002,94183.7,27269.4
2014,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",79500US3603003,66792.3,8802.76
2014,Putnam County PUMA,79500US3603101,95235.8,32240.4
2014,"Westchester County (Northwest) PUMA, NY",79500US3603102,101219,24842.4
2014,"Westchester County (Northeast) PUMA, NY",79500US3603103,165704,74203.9
2014,"White Plains City PUMA, NY",79500US3603105,138560,53900.9
2014,"Yonkers City PUMA, NY",79500US3603106,74621.5,20449.8
2014,"New Rochelle & Mount Vernon Cities PUMA, NY",79500US3603107,89064.5,26641.3
2014,Nassau County (Northwest)--North Hempstead Town (North) PUMA,79500US3603201,112646,70035.8
2014,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,79500US3603202,103317,32657.5
2014,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,79500US3603203,106245,62302
2014,Nassau County (West Central)--North Hempstead Town (South) PUMA,79500US3603204,88662.6,26211.1
2014,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,79500US3603205,63718.9,31167.2
2014,"Hempstead Town (North Central)--Meadowbrook Corridor PUMA, NY",79500US3603206,63162.9,36041.9
2014,Nassau County (Central)--Hempstead Town (Northeast) PUMA,79500US3603207,54432.8,25342.3
2014,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,79500US3603208,96995.4,21685.4
2014,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,79500US3603210,54103.5,22175.3
2014,Nassau County (West Central)--Hempstead Town (West Central) PUMA,79500US3603211,85604.3,33734.4
2014,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,79500US3603212,208636,82794.8
2014,Suffolk County (Northwest)--Huntington Town (North) PUMA,79500US3603301,189096,103546
2014,Suffolk County (Northwest)--Huntington Town (South) PUMA,79500US3603302,101913,45324.2
2014,Suffolk County (Northwest)--Smithtown Town PUMA,79500US3603303,99261.5,30201.3
2014,Suffolk County (North Central)--Brookhaven Town (North) PUMA,79500US3603304,171843,59874.9
2014,"Suffolk County (East) PUMA, NY",79500US3603305,179266,80272
2014,Suffolk County (Central)--Brookhaven Town (Central) PUMA,79500US3603307,92289.6,9719.19
2014,Suffolk County (Central)--Islip Town (East) PUMA,79500US3603309,57590.6,29127.4
2014,Suffolk County (Southwest)--Islip Town (South) PUMA,79500US3603311,50934.7,13169.9
2014,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,79500US3603312,73058.4,13552.1
2014,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",79500US3603701,58225.6,9948.93
2014,"Wakefield, Williamsbridge & Woodlawn PUMA, NY",79500US3603702,66036.6,20738.8
2014,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",79500US3603704,52760.5,23011.2
2014,"Washington Heights, Inwood & Marble Hill PUMA, NY",79500US3603801,53940,28031.3
2014,NYC-Manhattan Community District 11--East Harlem PUMA,79500US3603804,123611,50114
2014,"Upper East Side PUMA, NY",79500US3603805,130924,46444.1
2014,"Upper West Side & West Side PUMA, NY",79500US3603806,188351,80929.6
2014,"Chelsea, Clinton & Midtown Business District PUMA, NY",79500US3603807,103018,19874.2
2014,"Murray Hill, Gramercy & Stuyvesant Town PUMA, NY",79500US3603808,165928,92236
2014,"Chinatown & Lower East Side PUMA, NY",79500US3603809,94526.1,18709.5
2014,"Battery Park City, Greenwich Village & Soho PUMA, NY",79500US3603810,151269,34658.6
2014,"Tottenville, Great Kills & Annadale PUMA, NY",79500US3603901,95860.7,20769.2
2014,"Port Richmond, Stapleton & Mariner's Harbor PUMA, NY",79500US3603903,39894.7,15828.7
2014,"Greenpoint & Williamsburg PUMA, NY",79500US3604001,155418,76767.5
2014,"Bushwick PUMA, NY",79500US3604002,72845.1,28065.8
2014,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,79500US3604004,119006,54359
2014,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",79500US3604005,78024.2,17887.4
2014,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,79500US3604006,77672.3,31369
2014,"Canarsie & Flatlands PUMA, NY",79500US3604009,67538.5,17190.4
2014,"Sunset Park & Windsor Terrace PUMA, NY",79500US3604012,63338.3,28890.8
2014,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,79500US3604013,83227.5,8993.6
2014,"Borough Park, Kensington & Ocean Parkway PUMA, NY",79500US3604014,72524.5,39544.3
2014,"Flatbush & Midwood PUMA, NY",79500US3604015,111079,35434.5
2014,"Sheepshead Bay, Gerritsen Beach & Homecrest PUMA, NY",79500US3604016,106035,35228.7
2014,"Bensonhurst & Bath Beach PUMA, NY",79500US3604017,53546.8,17837.5
2014,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,79500US3604018,93839.5,35702.8
2014,"Astoria & Long Island City PUMA, NY",79500US3604101,51913.1,10473.1
2014,"Jackson Heights & North Corona PUMA, NY",79500US3604102,99310.2,33596
2014,"Flushing, Murray Hill & Whitestone PUMA, NY",79500US3604103,73318.3,30842.9
2014,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",79500US3604104,69349.4,14705
2014,"Queens Village, Cambria Heights & Rosedale PUMA, NY",79500US3604105,64771.6,11484
2014,"Briarwood, Fresh Meadows & Hillcrest PUMA, NY",79500US3604106,98592.9,26762.2
2014,"Elmhurst & South Corona PUMA, NY",79500US3604107,114115,88371.6
2014,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,79500US3604108,104044,16390.1
2014,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,79500US3604109,132236,22238
2014,"Ridgewood, Glendale & Middle Village PUMA, NY",79500US3604110,144273,78988.4
2014,"Richmond Hill & Woodhaven PUMA, NY",79500US3604111,50913,14830.4
2014,"Jamaica, Hollis & St. Albans PUMA, NY",79500US3604112,53349.7,20090.2
2014,"Johnston County PUMA, NC",79500US3701100,68210.7,16926
2014,"Raleigh City (South & Central) PUMA, NC",79500US3701201,91199.9,26138.9
2014,Raleigh City (North) PUMA,79500US3701202,77803.8,18663.8
2014,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA,79500US3701205,99785.1,12605.6
2014,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA,79500US3701206,95007.7,17456.8
2014,Wake County (West Central)--Cary Town PUMA,79500US3701207,82854.9,14457.4
2014,Wake County (Southwest)--Apex & Holly Springs Towns PUMA,79500US3701208,101370,13172.7
2014,"Durham City (South) PUMA, NC",79500US3701301,84649.5,19686
2014,Durham County (North)--Durham City (North) PUMA,79500US3701302,67121.2,17257.3
2014,"Chapel Hill Town PUMA, NC",79500US3701400,139365,59328.2
2014,Chatham & Lee Counties PUMA,79500US3701500,104035,57770.7
2014,"Greensboro City (North) PUMA, NC",79500US3701701,46201.5,10128
2014,Guilford County (North)--Summerfield Town PUMA,79500US3701703,127938,56386.5
2014,"High Point City PUMA, NC",79500US3701704,93394.8,58190
2014,Winston-Salem City (North) PUMA,79500US3701801,69065.9,24492.2
2014,Winston-Salem City (South) PUMA,79500US3701802,60327,42637
2014,"Mooresville Town & Statesville City PUMA, NC",79500US3702900,94456.6,29263.5
2014,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,79500US3703002,91784.6,33383.6
2014,Charlotte City (Central) PUMA,79500US3703101,74982.6,31345.1
2014,Charlotte City (Northeast) PUMA,79500US3703103,65595,12009.7
2014,"Charlotte City (South) PUMA, NC",79500US3703104,81806.8,8641.2
2014,Charlotte City (Southwest) PUMA,79500US3703105,68893,24801.2
2014,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,79500US3703107,65763.9,20913
2014,Mecklenburg County (South)--Matthews Town (South) PUMA,79500US3703108,107674,55818.9
2014,"Concord, Kannapolis Cities & Harrisburg Town PUMA, NC",79500US3703200,129884,49299.5
2014,Harnett County PUMA,79500US3703800,77707.5,43910.5
2014,Brunswick County PUMA,79500US3704800,44019.2,34556.6
2014,Union County (West)--Indian Trail & Stallings Towns PUMA,79500US3705400,171638,74196.6
2014,"Fargo City PUMA, ND",79500US3800500,69525.8,29400.5
2014,"Perrysburg, Sylvania & Maumee Cities PUMA, OH",79500US3900300,78108.7,18613.8
2014,"Avon, Avon Lake & North Ridgeville Cities PUMA, OH",79500US3900802,84639.9,38184.1
2014,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA",79500US3900901,63170.2,9505.31
2014,"Berea, Brook Park, Lakewood & Rocky River Cities PUMA, OH",79500US3900902,75208.8,14202.9
2014,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA",79500US3900903,73274.2,13520.2
2014,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA",79500US3900904,62672.8,7587.67
2014,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA",79500US3900907,95113.2,34222.7
2014,"Euclid, Cleveland Heights & South Euclid Cities PUMA, OH",79500US3900909,64254.5,24001.3
2014,"Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA, OH",79500US3900910,57349,14065.9
2014,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA",79500US3901000,65028.3,20744
2014,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA",79500US3901100,140599,56271.9
2014,"Portage County PUMA, OH",79500US3901700,75503.1,21444.7
2014,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA",79500US3901801,137053,86093.4
2014,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA",79500US3901802,62544.6,25590.9
2014,"Medina County PUMA, OH",79500US3901900,101646,29646.8
2014,Hancock & Putnam Counties PUMA,79500US3902400,48506.7,8313.89
2014,"Canton & North Canton Cities PUMA, OH",79500US3903200,60920.6,31845.3
2014,"Washington, Morgan, Noble & Monroe Counties PUMA",79500US3903600,69636.1,16514.8
2014,"Fairfield County PUMA, OH",79500US3903900,118183,106764
2014,"Delaware County PUMA, OH",79500US3904000,81119.1,14960.1
2014,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",79500US3904101,87965.7,13641.6
2014,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",79500US3904103,80381,17880.2
2014,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",79500US3904104,88994,18681.6
2014,Columbus City (Central) PUMA,79500US3904105,82787.4,24045.8
2014,Columbus City (Northeast) PUMA,79500US3904106,70990.2,24975.4
2014,"Columbus (East), Whitehall & Bexley Cities PUMA",79500US3904107,35330.6,11140.7
2014,Columbus (Southeast) & Reynoldsburg Cities PUMA,79500US3904108,60140.6,13639.7
2014,Columbus (Far West) & Hilliard (South) Cities PUMA,79500US3904111,94714.3,11015.6
2014,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,79500US3904604,92524.1,22704.6
2014,"Greene County PUMA, OH",79500US3904700,108815,50223.7
2014,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,79500US3905301,106956,24166.2
2014,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,79500US3905401,107175,33167.7
2014,"Forest Park City, White Oak, Bridgetown & Finneytown PUMA, OH",79500US3905502,92898,28087.7
2014,Cincinnati City (Central) PUMA,79500US3905504,34591.1,10272.9
2014,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",79500US3905506,85481.2,41509.4
2014,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",79500US3905507,100554,22262.5
2014,Clermont County (West) PUMA,79500US3905600,81105.2,14990.9
2014,"Tulsa City (Central) PUMA, OK",79500US4001201,92808.2,52478.6
2014,"Tulsa (Southeast) & Broken Arrow (West) Cities PUMA, OK",79500US4001202,114262,24101.5
2014,"Linn & Benton Counties PUMA, OR",79500US4100600,81110.7,14860.4
2014,Jackson County (Central)--Medford & Central Point Cities PUMA,79500US4100901,42206.1,12247.5
2014,Portland City (Central East) PUMA,79500US4101305,88473.2,34418.6
2014,Portland City (Northwest & Southwest) PUMA,79500US4101314,91552.6,15269.6
2014,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA",79500US4101319,132242,42358.7
2014,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",79500US4101320,109399,20205.5
2014,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",79500US4101321,99810.4,11666.2
2014,Washington County (Central)--Hillsboro City PUMA,79500US4101322,82202.8,27457.4
2014,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,79500US4101324,124468,21357.1
2014,Washington County (Central)--Beaverton City (West) & Aloha PUMA,79500US4101323,101810,30884.6
2014,"Erie County (Outer) PUMA, PA",79500US4200102,79327.7,36831.9
2014,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA, PA",79500US4200300,40221.2,10618.7
2014,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA",79500US4200701,55835.8,11416.1
2014,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,79500US4200702,54981.1,20810.6
2014,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,79500US4200803,62594.9,14555.8
2014,"Lycoming & Clinton Counties PUMA, PA",79500US4200900,79135.1,27954.5
2014,"Centre County PUMA, PA",79500US4201200,95031.3,35465
2014,"Venango, Jefferson, Clarion & Forest Counties PUMA, PA",79500US4201300,57871,34308.1
2014,"Butler County PUMA, PA",79500US4201600,68973.5,25602.4
2014,"Pittsburgh City (North) PUMA, PA",79500US4201701,66801,27463.6
2014,Pittsburgh City (South) PUMA,79500US4201702,63597.5,15198
2014,Allegheny County (West) PUMA,79500US4201801,113032,48769.4
2014,"Franklin Park Borough & Allison Park PUMA, PA",79500US4201802,83575.9,31721.3
2014,Allegheny County (North Central) PUMA,79500US4201803,87715.8,23263.4
2014,"Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA, PA",79500US4201804,58696.1,22786.4
2014,Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA,79500US4201806,81026.2,14307.6
2014,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA,79500US4201807,119211,98117.4
2014,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA,79500US4202001,42945.7,27287.5
2014,"Greensburg City PUMA, PA",79500US4202002,63234.8,21618
2014,"Cumberland County (East) PUMA, PA",79500US4202302,78796,12392.3
2014,"Harrisburg City & Colonial Park PUMA, PA",79500US4202401,41891.5,23566.3
2014,Dauphin County (Outer)--Hershey PUMA,79500US4202402,73424.3,31698.4
2014,Berks County (Northwest)--Wyomissing Borough PUMA,79500US4202701,73677.5,14557.6
2014,"Reading City PUMA, PA",79500US4202702,65307.7,19815.8
2014,"Berks County (East) PUMA, PA",79500US4202703,79369.1,17259.8
2014,"Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA, PA",79500US4202802,94635,14788
2014,"Northampton County (North) PUMA, PA",79500US4202902,68396.7,21297.4
2014,"Bucks County (North) PUMA, PA",79500US4203001,94968,26770
2014,"Bucks County (Central) PUMA, PA",79500US4203002,126166,24152.3
2014,"Levittown PUMA, PA",79500US4203003,58777.3,26513.9
2014,"Bucks County (Southwest) PUMA, PA",79500US4203004,125580,54206.4
2014,"Pottstown Borough PUMA, PA",79500US4203101,91759.7,65065.1
2014,Montgomery County (Northeast)--Lansdale Borough PUMA,79500US4203102,71427,24228.4
2014,Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA,79500US4203103,82644.5,15475.7
